-1,1,2.2969,9,10.805,25
-0.99,0.99988,2.2974,8.9992,10.806,24.998
-0.98,0.99954,2.2986,8.9967,10.81,24.993
-0.97,0.99895,2.3007,8.9926,10.816,24.984
-0.96,0.99814,2.3037,8.9868,10.825,24.972
-0.95,0.9971,2.3074,8.9793,10.837,24.956
-0.94,0.99583,2.312,8.9703,10.851,24.937
-0.93,0.99433,2.3174,8.9596,10.867,24.914
-0.92,0.9926,2.3237,8.9473,10.886,24.888
-0.91,0.99064,2.3307,8.9334,10.908,24.859
-0.9,0.98847,2.3386,8.9179,10.932,24.826
-0.89,0.98607,2.3473,8.9008,10.958,24.79
-0.88,0.98345,2.3567,8.8822,10.987,24.75
-0.87,0.98062,2.367,8.862,11.018,24.707
-0.86,0.97758,2.378,8.8403,11.052,24.661
-0.85,0.97432,2.3897,8.8171,11.088,24.612
-0.84,0.97086,2.4023,8.7925,11.126,24.56
-0.83,0.96719,2.4155,8.7663,11.167,24.505
-0.82,0.96332,2.4295,8.7388,11.209,24.446
-0.81,0.95926,2.4442,8.7099,11.254,24.385
-0.8,0.955,2.4596,8.6796,11.301,24.321
-0.79,0.95056,2.4756,8.6479,11.35,24.254
-0.78,0.94593,2.4924,8.6149,11.401,24.184
-0.77,0.94112,2.5097,8.5807,11.454,24.111
-0.76,0.93614,2.5277,8.5452,11.509,24.036
-0.75,0.93099,2.5463,8.5086,11.566,23.958
-0.74,0.92567,2.5656,8.4707,11.624,23.878
-0.73,0.9202,2.5853,8.4317,11.685,23.795
-0.72,0.91457,2.6057,8.3916,11.747,23.71
-0.71,0.90879,2.6266,8.3505,11.81,23.623
-0.7,0.90288,2.648,8.3084,11.876,23.534
-0.69,0.89682,2.6698,8.2652,11.942,23.442
-0.68,0.89063,2.6922,8.2212,12.011,23.349
-0.67,0.88432,2.715,8.1762,12.08,23.254
-0.66,0.87789,2.7382,8.1304,12.151,23.157
-0.65,0.87135,2.7619,8.0839,12.223,23.058
-0.64,0.8647,2.7859,8.0365,12.296,22.957
-0.63,0.85796,2.8103,7.9885,12.371,22.856
-0.62,0.85112,2.835,7.9398,12.446,22.752
-0.61,0.8442,2.86,7.8905,12.522,22.648
-0.6,0.83719,2.8853,7.8406,12.6,22.542
-0.59,0.83012,2.9109,7.7902,12.678,22.435
-0.58,0.82298,2.9367,7.7394,12.756,22.327
-0.57,0.81578,2.9627,7.6881,12.836,22.219
-0.56,0.80853,2.9889,7.6365,12.916,22.109
-0.55,0.80124,3.0153,7.5846,12.996,21.999
-0.54,0.79391,3.0417,7.5324,13.077,21.889
-0.53,0.78656,3.0683,7.48,13.158,21.778
-0.52,0.77918,3.095,7.4275,13.239,21.666
-0.51,0.77178,3.1217,7.3748,13.321,21.555
-0.5,0.76438,3.1485,7.3221,13.402,21.443
-0.49,0.75698,3.1752,7.2694,13.484,21.331
-0.48,0.74959,3.2019,7.2168,13.565,21.219
-0.47,0.74221,3.2286,7.1642,13.647,21.108
-0.46,0.73485,3.2552,7.1118,13.728,20.997
-0.45,0.72753,3.2817,7.0596,13.809,20.886
-0.44,0.72023,3.308,7.0077,13.889,20.776
-0.43,0.71299,3.3342,6.9561,13.969,20.667
-0.42,0.70579,3.3602,6.9049,14.048,20.558
-0.41,0.69865,3.386,6.854,14.127,20.45
-0.4,0.69157,3.4116,6.8036,14.205,20.344
-0.39,0.68457,3.4369,6.7538,14.282,20.238
-0.38,0.67765,3.4619,6.7045,14.359,20.133
-0.37,0.67081,3.4867,6.6558,14.434,20.03
-0.36,0.66406,3.511,6.6077,14.508,19.928
-0.35,0.65742,3.5351,6.5604,14.582,19.828
-0.34,0.65087,3.5587,6.5138,14.654,19.729
-0.33,0.64445,3.5819,6.468,14.725,19.632
-0.32,0.63813,3.6047,6.4231,14.794,19.537
-0.31,0.63195,3.6271,6.379,14.862,19.443
-0.3,0.62589,3.649,6.3359,14.929,19.352
-0.29,0.61997,3.6704,6.2937,14.994,19.263
-0.28,0.6142,3.6913,6.2526,15.058,19.175
-0.27,0.60857,3.7116,6.2125,15.12,19.09
-0.26,0.60309,3.7314,6.1735,15.181,19.008
