1,2.9559
2,4.9007
3,6.8235
4,8.7242
5,10.603
6,12.46
7,14.295
8,16.108
9,17.899
10,19.668
11,21.416
12,23.142
13,24.847
14,26.53
15,28.192
16,29.833
17,31.452
18,33.051
19,34.628
20,36.185
