1,1.4432
2,1.8782
3,2.0967
4,2.2131
5,2.2797
6,2.3205
7,2.3471
8,2.3651
9,2.3779
10,2.3873
11,2.3944
12,2.3999
13,2.4041
14,2.4076
15,2.4104
16,2.4126
17,2.4146
18,2.4162
19,2.4175
20,2.4187
