-1,1,3.9682,9,15.873,25
-0.99,1,3.9682,9,15.873,25
-0.98,0.99999,3.9682,8.9999,15.873,25
-0.97,0.99998,3.9683,8.9998,15.873,25
-0.96,0.99997,3.9683,8.9997,15.873,24.999
-0.95,0.99995,3.9684,8.9996,15.874,24.999
-0.94,0.99993,3.9685,8.9994,15.874,24.998
-0.93,0.9999,3.9686,8.9991,15.874,24.998
-0.92,0.99988,3.9687,8.9989,15.875,24.997
-0.91,0.99984,3.9688,8.9986,15.875,24.996
-0.9,0.99981,3.969,8.9982,15.876,24.995
-0.89,0.99976,3.9691,8.9979,15.877,24.994
-0.88,0.99972,3.9693,8.9975,15.877,24.993
-0.87,0.99967,3.9695,8.9971,15.878,24.992
-0.86,0.99962,3.9697,8.9966,15.879,24.991
-0.85,0.99957,3.9699,8.9961,15.88,24.989
-0.84,0.99951,3.9702,8.9956,15.881,24.988
-0.83,0.99945,3.9704,8.995,15.882,24.986
-0.82,0.99938,3.9707,8.9944,15.883,24.985
-0.81,0.99931,3.9709,8.9938,15.884,24.983
-0.8,0.99924,3.9712,8.9932,15.885,24.981
-0.79,0.99917,3.9715,8.9925,15.886,24.979
-0.78,0.99909,3.9718,8.9918,15.887,24.977
-0.77,0.99901,3.9722,8.9911,15.889,24.975
-0.76,0.99892,3.9725,8.9903,15.89,24.973
-0.75,0.99884,3.9729,8.9895,15.891,24.971
-0.74,0.99875,3.9732,8.9887,15.893,24.969
-0.73,0.99865,3.9736,8.9879,15.894,24.966
-0.72,0.99856,3.974,8.987,15.896,24.964
-0.71,0.99846,3.9743,8.9861,15.897,24.962
-0.7,0.99836,3.9747,8.9853,15.899,24.959
-0.69,0.99826,3.9752,8.9843,15.901,24.956
-0.68,0.99815,3.9756,8.9834,15.902,24.954
-0.67,0.99805,3.976,8.9824,15.904,24.951
-0.66,0.99794,3.9764,8.9815,15.906,24.949
-0.65,0.99783,3.9769,8.9805,15.908,24.946
-0.64,0.99772,3.9773,8.9795,15.909,24.943
-0.63,0.9976,3.9778,8.9784,15.911,24.94
-0.62,0.99749,3.9782,8.9774,15.913,24.937
-0.61,0.99737,3.9787,8.9763,15.915,24.934
-0.6,0.99725,3.9792,8.9753,15.917,24.931
-0.59,0.99713,3.9797,8.9742,15.919,24.928
-0.58,0.99701,3.9801,8.9731,15.921,24.925
-0.57,0.99689,3.9806,8.972,15.923,24.922
-0.56,0.99677,3.9811,8.9709,15.924,24.919
-0.55,0.99665,3.9816,8.9698,15.926,24.916
-0.54,0.99652,3.9821,8.9687,15.928,24.913
-0.53,0.9964,3.9826,8.9676,15.93,24.91
-0.52,0.99627,3.9831,8.9665,15.932,24.907
-0.51,0.99615,3.9836,8.9653,15.934,24.904
-0.5,0.99602,3.9841,8.9642,15.936,24.901
-0.49,0.9959,3.9846,8.9631,15.938,24.898
-0.48,0.99577,3.9851,8.962,15.94,24.894
-0.47,0.99565,3.9856,8.9609,15.942,24.891
-0.46,0.99553,3.9861,8.9597,15.944,24.888
-0.45,0.9954,3.9866,8.9586,15.946,24.885
-0.44,0.99528,3.9871,8.9575,15.948,24.882
-0.43,0.99516,3.9876,8.9564,15.95,24.879
-0.42,0.99504,3.9881,8.9553,15.952,24.876
-0.41,0.99491,3.9885,8.9542,15.954,24.873
-0.4,0.9948,3.989,8.9532,15.956,24.87
-0.39,0.99468,3.9895,8.9521,15.958,24.867
-0.38,0.99456,3.99,8.951,15.96,24.864
-0.37,0.99444,3.9904,8.95,15.962,24.861
-0.36,0.99433,3.9909,8.949,15.963,24.858
-0.35,0.99422,3.9913,8.948,15.965,24.856
-0.34,0.99411,3.9918,8.947,15.967,24.853
-0.33,0.994,3.9922,8.946,15.969,24.85
-0.32,0.99389,3.9926,8.945,15.97,24.847
-0.31,0.99379,3.993,8.9441,15.972,24.845
-0.3,0.99369,3.9934,8.9432,15.974,24.842
-0.29,0.99359,3.9938,8.9423,15.975,24.84
-0.28,0.99349,3.9942,8.9414,15.977,24.837
-0.27,0.99339,3.9946,8.9406,15.978,24.835
-0.26,0.9933,3.995,8.9397,15.98,24.833
-0.25,0.99321,3.9953,8.9389,15.981,24.83
-0.24,0.99313,3.9957,8.9381,15.983,24.828
-0.23,0.99304,3.996,8.9374,15.984,24.826
-0.22,0.99296,3.9964,8.9366,15.985,24.824
-0.21,0.99288,3.9967,8.9359,15.987,24.822
-0.2,0.99281,3.997,8.9353,15.988,24.82
-0.19,0.99274,3.9972,8.9346,15.989,24.818
-0.18,0.99267,3.9975,8.934,15.99,24.817
-0.17,0.9926,3.9978,8.9334,15.991,24.815
-0.16,0.99254,3.998,8.9329,15.992,24.814
-0.15,0.99248,3.9983,8.9323,15.993,24.812
-0.14,0.99243,3.9985,8.9318,15.994,24.811
-0.13,0.99237,3.9987,8.9314,15.995,24.809
-0.12,0.99233,3.9989,8.931,15.996,24.808
-0.11,0.99228,3.9991,8.9306,15.996,24.807
-0.1,0.99224,3.9992,8.9302,15.997,24.806
-0.09,0.99221,3.9994,8.9299,15.997,24.805
-0.08,0.99217,3.9995,8.9296,15.998,24.804
-0.07,0.99214,3.9996,8.9293,15.998,24.804
-0.06,0.99212,3.9997,8.9291,15.999,24.803
-0.05,0.9921,3.9998,8.9289,15.999,24.802
-0.04,0.99208,3.9999,8.9287,15.999,24.802
-0.03,0.99207,3.9999,8.9286,16,24.802
-0.02,0.99206,4,8.9285,16,24.801
-0.01,0.99205,4,8.9285,16,24.801
0,0.99205,4,8.9284,16,24.801
0.01,0.99205,4,8.9285,16,24.801
0.02,0.99206,4,8.9285,16,24.801
0.03,0.99207,3.9999,8.9286,16,24.802
0.04,0.99208,3.9999,8.9287,15.999,24.802
0.05,0.9921,3.9998,8.9289,15.999,24.802
0.06,0.99212,3.9997,8.9291,15.999,24.803
0.07,0.99214,3.9996,8.9293,15.998,24.804
0.08,0.99217,3.9995,8.9296,15.998,24.804
0.09,0.99221,3.9994,8.9299,15.997,24.805
0.1,0.99224,3.9992,8.9302,15.997,24.806
0.11,0.99228,3.9991,8.9306,15.996,24.807
0.12,0.99233,3.9989,8.931,15.996,24.808
0.13,0.99237,3.9987,8.9314,15.995,24.809
0.14,0.99243,3.9985,8.9318,15.994,24.811
0.15,0.99248,3.9983,8.9323,15.993,24.812
0.16,0.99254,3.998,8.9329,15.992,24.814
0.17,0.9926,3.9978,8.9334,15.991,24.815
0.18,0.99267,3.9975,8.934,15.99,24.817
0.19,0.99274,3.9972,8.9346,15.989,24.818
0.2,0.99281,3.997,8.9353,15.988,24.82
0.21,0.99288,3.9967,8.9359,15.987,24.822
0.22,0.99296,3.9964,8.9366,15.985,24.824
0.23,0.99304,3.996,8.9374,15.984,24.826
0.24,0.99313,3.9957,8.9381,15.983,24.828
0.25,0.99321,3.9953,8.9389,15.981,24.83
0.26,0.9933,3.995,8.9397,15.98,24.833
0.27,0.99339,3.9946,8.9406,15.978,24.835
0.28,0.99349,3.9942,8.9414,15.977,24.837
0.29,0.99359,3.9938,8.9423,15.975,24.84
0.3,0.99369,3.9934,8.9432,15.974,24.842
0.31,0.99379,3.993,8.9441,15.972,24.845
0.32,0.99389,3.9926,8.945,15.97,24.847
0.33,0.994,3.9922,8.946,15.969,24.85
0.34,0.99411,3.9918,8.947,15.967,24.853
0.35,0.99422,3.9913,8.948,15.965,24.856
0.36,0.99433,3.9909,8.949,15.963,24.858
0.37,0.99444,3.9904,8.95,15.962,24.861
0.38,0.99456,3.99,8.951,15.96,24.864
0.39,0.99468,3.9895,8.9521,15.958,24.867
0.4,0.9948,3.989,8.9532,15.956,24.87
0.41,0.99491,3.9885,8.9542,15.954,24.873
0.42,0.99504,3.9881,8.9553,15.952,24.876
0.43,0.99516,3.9876,8.9564,15.95,24.879
0.44,0.99528,3.9871,8.9575,15.948,24.882
0.45,0.9954,3.9866,8.9586,15.946,24.885
0.46,0.99553,3.9861,8.9597,15.944,24.888
0.47,0.99565,3.9856,8.9609,15.942,24.891
0.48,0.99577,3.9851,8.962,15.94,24.894
0.49,0.9959,3.9846,8.9631,15.938,24.898
0.5,0.99602,3.9841,8.9642,15.936,24.901
0.51,0.99615,3.9836,8.9653,15.934,24.904
0.52,0.99627,3.9831,8.9665,15.932,24.907
0.53,0.9964,3.9826,8.9676,15.93,24.91
0.54,0.99652,3.9821,8.9687,15.928,24.913
0.55,0.99665,3.9816,8.9698,15.926,24.916
0.56,0.99677,3.9811,8.9709,15.924,24.919
0.57,0.99689,3.9806,8.972,15.923,24.922
0.58,0.99701,3.9801,8.9731,15.921,24.925
0.59,0.99713,3.9797,8.9742,15.919,24.928
0.6,0.99725,3.9792,8.9753,15.917,24.931
0.61,0.99737,3.9787,8.9763,15.915,24.934
0.62,0.99749,3.9782,8.9774,15.913,24.937
0.63,0.9976,3.9778,8.9784,15.911,24.94
0.64,0.99772,3.9773,8.9795,15.909,24.943
0.65,0.99783,3.9769,8.9805,15.908,24.946
0.66,0.99794,3.9764,8.9815,15.906,24.949
0.67,0.99805,3.976,8.9824,15.904,24.951
0.68,0.99815,3.9756,8.9834,15.902,24.954
0.69,0.99826,3.9752,8.9843,15.901,24.956
0.7,0.99836,3.9747,8.9853,15.899,24.959
0.71,0.99846,3.9743,8.9861,15.897,24.962
0.72,0.99856,3.974,8.987,15.896,24.964
0.73,0.99865,3.9736,8.9879,15.894,24.966
0.74,0.99875,3.9732,8.9887,15.893,24.969
0.75,0.99884,3.9729,8.9895,15.891,24.971
0.76,0.99892,3.9725,8.9903,15.89,24.973
0.77,0.99901,3.9722,8.9911,15.889,24.975
0.78,0.99909,3.9718,8.9918,15.887,24.977
0.79,0.99917,3.9715,8.9925,15.886,24.979
0.8,0.99924,3.9712,8.9932,15.885,24.981
0.81,0.99931,3.9709,8.9938,15.884,24.983
0.82,0.99938,3.9707,8.9944,15.883,24.985
0.83,0.99945,3.9704,8.995,15.882,24.986
0.84,0.99951,3.9702,8.9956,15.881,24.988
0.85,0.99957,3.9699,8.9961,15.88,24.989
0.86,0.99962,3.9697,8.9966,15.879,24.991
0.87,0.99967,3.9695,8.9971,15.878,24.992
0.88,0.99972,3.9693,8.9975,15.877,24.993
0.89,0.99976,3.9691,8.9979,15.877,24.994
0.9,0.99981,3.969,8.9982,15.876,24.995
0.91,0.99984,3.9688,8.9986,15.875,24.996
0.92,0.99988,3.9687,8.9989,15.875,24.997
0.93,0.9999,3.9686,8.9991,15.874,24.998
0.94,0.99993,3.9685,8.9994,15.874,24.998
0.95,0.99995,3.9684,8.9996,15.874,24.999
0.96,0.99997,3.9683,8.9997,15.873,24.999
0.97,0.99998,3.9683,8.9998,15.873,25
0.98,0.99999,3.9682,8.9999,15.873,25
0.99,1,3.9682,9,15.873,25
1,1,3.9682,9,15.873,25
