-1,1,3.6307,9,14.552,25
-0.99,0.99998,3.6308,8.9998,14.552,24.999
-0.98,0.99991,3.631,8.9992,14.553,24.998
-0.97,0.99979,3.6315,8.9982,14.555,24.995
-0.96,0.99963,3.6321,8.9968,14.558,24.991
-0.95,0.99943,3.6329,8.9949,14.561,24.986
-0.94,0.99918,3.6339,8.9927,14.565,24.98
-0.93,0.99888,3.6351,8.9901,14.569,24.973
-0.92,0.99854,3.6365,8.9871,14.575,24.965
-0.91,0.99816,3.638,8.9836,14.581,24.956
-0.9,0.99773,3.6397,8.9798,14.587,24.945
-0.89,0.99726,3.6416,8.9756,14.595,24.934
-0.88,0.99674,3.6436,8.9711,14.603,24.922
-0.87,0.99618,3.6459,8.9661,14.611,24.908
-0.86,0.99558,3.6482,8.9608,14.621,24.894
-0.85,0.99494,3.6508,8.9551,14.631,24.878
-0.84,0.99426,3.6535,8.949,14.641,24.862
-0.83,0.99354,3.6564,8.9426,14.653,24.845
-0.82,0.99278,3.6594,8.9359,14.665,24.826
-0.81,0.99198,3.6626,8.9288,14.677,24.807
-0.8,0.99114,3.6659,8.9213,14.69,24.787
-0.79,0.99026,3.6694,8.9135,14.704,24.766
-0.78,0.98935,3.673,8.9054,14.718,24.744
-0.77,0.9884,3.6768,8.897,14.733,24.721
-0.76,0.98742,3.6807,8.8883,14.748,24.698
-0.75,0.98641,3.6848,8.8793,14.764,24.673
-0.74,0.98536,3.6889,8.87,14.78,24.648
-0.73,0.98428,3.6932,8.8605,14.797,24.622
-0.72,0.98317,3.6976,8.8506,14.814,24.596
-0.71,0.98204,3.7021,8.8405,14.832,24.568
-0.7,0.98087,3.7068,8.8302,14.85,24.54
-0.69,0.97968,3.7115,8.8196,14.869,24.512
-0.68,0.97846,3.7164,8.8088,14.888,24.482
-0.67,0.97722,3.7213,8.7977,14.907,24.452
-0.66,0.97595,3.7264,8.7865,14.927,24.422
-0.65,0.97466,3.7315,8.775,14.947,24.391
-0.64,0.97335,3.7367,8.7634,14.968,24.36
-0.63,0.97202,3.742,8.7516,14.988,24.328
-0.62,0.97068,3.7474,8.7397,15.009,24.295
