0.1,0.040512
0.10975,0.044459
0.12045,0.048792
0.13219,0.053546
0.14508,0.058764
0.15923,0.064489
0.17475,0.070772
0.19179,0.077666
0.21049,0.085231
0.23101,0.093532
0.25354,0.10264
0.27826,0.11263
0.30539,0.1236
0.33516,0.13563
0.36784,0.14883
0.4037,0.16331
0.44306,0.1792
0.48626,0.19663
0.53367,0.21574
0.5857,0.23671
0.64281,0.25971
0.70548,0.28492
0.77426,0.31258
0.84975,0.34289
0.9326,0.37613
1.0235,0.41256
1.1233,0.45248
1.2328,0.49621
1.353,0.54412
1.485,0.59658
1.6298,0.654
1.7886,0.71682
1.963,0.78554
2.1544,0.86064
2.3645,0.94268
2.595,1.0322
2.848,1.1299
3.1257,1.2363
3.4305,1.3521
3.7649,1.4779
4.132,1.6145
4.5349,1.7623
4.977,1.9221
5.4623,2.0944
5.9948,2.2797
6.5793,2.4783
7.2208,2.6904
7.9248,2.9161
8.6975,3.1552
9.5455,3.4073
10.476,3.6717
11.498,3.9473
12.619,4.233
13.849,4.5272
15.199,4.8281
16.681,5.1336
18.307,5.4416
20.092,5.7499
22.051,6.0562
24.201,6.3582
26.561,6.6541
29.151,6.9419
31.993,7.2201
35.112,7.4874
38.535,7.7427
42.292,7.9853
46.416,8.2148
50.941,8.4309
55.908,8.6336
61.359,8.823
67.342,8.9996
73.907,9.1637
81.113,9.3158
89.022,9.4565
97.701,9.5864
107.23,9.7061
117.68,9.8163
129.15,9.9177
141.75,10.011
155.57,10.096
170.74,10.174
187.38,10.246
205.65,10.312
225.7,10.372
247.71,10.427
271.86,10.477
298.36,10.523
327.45,10.565
359.38,10.603
394.42,10.638
432.88,10.67
475.08,10.699
521.4,10.726
572.24,10.75
628.03,10.772
689.26,10.792
756.46,10.81
830.22,10.827
911.16,10.843
1000,10.856
